indice,Fluxo Escolar - Label,Campus (Nome),Matrícula retida?,Ingressantes em (Período Letivo),Modalidade do Curso,Nível de Ensino,Tipo de Modalidade (grupo),Cidade Aluno,Cód. da Matriz,Cód. do Curso,Data Final Período,Data Início Período,Data Última Alteração Matrícula,Dt Ref Início Matrícula,Dt Ref Início Período Letivo,Estado Aluno,Estrutura Etária,Etnia,Faixa Etária,Forma de Ingresso,Forma de Oferta (grupo),Ingressantes em  (Ano Letivo),Num Seq deste Período Letivo,Periodo Letivo (Num),Previsão de Término (Letivo),Reserva vaga,Sexo,Tipo de Modalidade,Tipo_Escola_Origem,É matrícula retida neste período letivo?,Última Alteração de Situação,CH,CH. Disc. Obrigatórias,CH. Disc. Optativas,Duracao curso,Idade (Hoje),Periodos Cursados
538,Formados,Acaraú,Dentro do prazo,20181,Fic,Básico,Regular,Marco,7274,111021,2019-05-22,2018-11-26,2019-05-09 00:00:00,2018-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Extensão,Fic,2018,1,20182,2018/2,Não possui,F,Regular,E,Não Retida,2019-05-09,160,160,0,2,23,2
539,Evadidos,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2019-10-31,2019-05-22,2019-12-04 12:24:00,2019-01-01,2019-01-01,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Sisu,Licenciatura,2019,1,20191,2022/2,"L2 Esc Publica, Renda<1.5sm, Raca",M,Regular,E,Não Retida,2019-12-04,2960,2960,0,8,19,2
541,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2016-11-16,2016-06-22,2019-12-04 12:24:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20161,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-12-04,1080,1080,0,4,22,8
542,Evadidos,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Itarema,4017,11400,2019-05-22,2018-11-26,2019-10-14 15:01:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20182,2022/1,"L2 Esc Publica, Renda<1.5sm, Raca",M,Regular,E,Não Retida,2019-10-14,2960,2960,0,8,24,2
544,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2017-11-16,2017-05-15,2017-06-22 15:24:00,2016-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,3,20171,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-06-22,1480,1480,0,4,23,3
546,Formados,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Itarema,7274,111021,2016-11-23,2016-07-11,2016-10-18 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,M,Regular,E,Não Retida,2016-10-18,160,160,0,2,25,1
555,Retidos,Acaraú,Fora do prazo,20151,Licenciatura,Graduação,Regular,Acaraú,4496,11401,2020-04-27,2019-10-31,2018-11-19 00:00:00,2015-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2015,9,20192,2018/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Regular,E,Retida,2018-11-19,3260,3260,0,8,24,10
556,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7274,111021,2016-11-23,2016-07-11,2017-01-12 14:54:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,M,Regular,E,Não Retida,2017-01-12,160,160,0,2,27,1
558,Evadidos,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Jijoca de Jericoacoara,7334,11401,2019-10-31,2019-05-22,2019-07-05 16:03:00,2019-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20191,2022/2,Ampla Concorrência,F,Regular,E,Não Retida,2019-07-05,2800,2800,0,8,22,1
559,Evadidos,Acaraú,Fora do prazo,20162,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2019-05-22,2018-11-26,2018-12-20 16:59:00,2016-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,5,20182,2018/1,"L6 Esc Publica, Indep. Renda, Raca",F,Educação Profissional,E,Retida,2018-12-20,1240,1240,0,4,23,5
560,Formados,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2016-11-16,2016-06-22,2017-04-19 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20161,2016/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2017-04-19,800,800,0,2,22,2
561,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2018-06-04,2017-11-16,2017-12-29 10:07:00,2017-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20172,2017/2,"L5 Esc Publica, Indep. Renda",F,Educação Profissional,E,Não Retida,2017-12-29,800,800,0,2,24,2
562,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Itarema,4928,11202,2017-11-16,2017-05-15,2017-12-29 10:07:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20171,2018/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-12-29,1480,1480,0,4,25,2
563,Evadidos,Acaraú,Fora do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2017-11-16,2017-05-15,2018-12-27 13:40:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20171,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-12-27,800,800,0,2,28,4
564,Retidos,Acaraú,Fora do prazo,20181,Fic,Básico,Regular,Acaraú,7274,111021,2020-04-08,2019-11-04,2018-11-08 17:00:00,2018-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Extensão,Fic,2018,3,20192,2018/2,Não possui,M,Regular,E,Retida,2018-11-08,160,160,0,2,26,4
568,Evadidos,Acaraú,Dentro do prazo,20182,Fic,Básico,Regular,Acaraú,7274,111021,2019-05-22,2018-11-26,2018-11-19 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Extensão,Fic,2018,1,20182,2019/1,Não possui,M,Regular,E,Não Retida,2018-11-19,160,160,0,2,26,1
570,Formados,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2017-11-16,2017-05-15,2018-05-16 00:00:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20171,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-05-16,800,800,0,2,22,2
573,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Itarema,4928,11202,2017-11-16,2017-05-15,2017-12-29 10:07:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20171,2018/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-12-29,1480,1480,0,4,25,2
575,Formados,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2017-05-15,2016-11-16,2017-04-19 00:00:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2016/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Educação Profissional,E,Não Retida,2017-04-19,800,800,0,2,23,2
577,Evadidos,Acaraú,Dentro do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2018-06-04,2017-11-16,2018-12-07 10:27:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20172,2019/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-07,1240,1240,0,4,28,2
579,Retidos,Acaraú,Fora do prazo,20151,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2020-04-27,2019-10-31,2018-11-19 00:00:00,2015-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Sisu,Licenciatura,2015,9,20192,2018/2,Ampla Concorrência,M,Regular,E,Retida,2018-11-19,3200,3200,0,8,25,10
580,Formados,Acaraú,Fora do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2019-05-22,2018-11-26,2019-10-18 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Seleção Técnico,Subsequente,2018,1,20182,2019/1,"L1 Esc Publica, Renda<1.5sm",F,Educação Profissional,E,Não Retida,2019-10-18,800,800,0,2,33,2
581,Evadidos,Acaraú,Fora do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2019-05-22,2018-11-26,2018-12-27 13:40:00,2017-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2017,3,20182,2018/1,Ampla Concorrência,F,Educação Profissional,E,Retida,2018-12-27,800,800,0,2,22,3
584,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-12-04,1240,1240,0,4,20,2
585,Formados,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7276,111023,2017-05-22,2016-11-23,2017-04-13 00:00:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,40 a 44 anos,Seleção Extensão,Fic,2016,1,20162,2016/2,Não possui,F,Regular,E,Não Retida,2017-04-13,160,160,0,2,42,2
586,Evadidos,Acaraú,Dentro do prazo,20152,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2016-11-16,2016-06-22,2016-12-01 14:01:00,2015-01-07,2016-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2015,3,20161,2019/1,"L2 Esc Publica, Renda<1.5sm, Raca",M,Regular,E,Não Retida,2016-12-01,2960,2960,0,8,24,2
591,Evadidos,Acaraú,Fora do prazo,20171,Fic,Básico,Regular,Acaraú,7275,111022,2019-11-04,2019-05-22,2019-06-14 13:04:00,2017-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Extensão,Fic,2017,5,20191,2017/2,Não possui,M,Regular,E,Retida,2019-06-14,160,160,0,2,28,5
593,Evadidos,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Bela Cruz,4017,11400,2017-11-16,2017-05-15,2017-12-29 10:07:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,1,20171,2020/2,"L2 Esc Publica, Renda<1.5sm, Raca",M,Regular,E,Não Retida,2017-12-29,2960,2960,0,8,22,2
596,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-06-04,2017-11-16,2017-12-29 11:07:00,2016-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2016,3,20172,2016/2,Ampla Concorrência,M,Educação Profissional,M,Retida,2017-12-29,800,800,0,2,25,4
598,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2017-05-15,2016-11-16,2017-05-12 15:39:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Seleção Técnico,Subsequente,2016,1,20162,2016/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-05-12,800,800,0,2,30,2
599,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Cruz,7083,11204,2019-05-22,2018-11-26,2018-12-04 13:00:00,2018-01-07,2018-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Seleção Técnico,Subsequente,2018,1,20182,2019/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-12-04,800,800,0,2,19,1
601,Evadidos,Acaraú,Dentro do prazo,20172,Subsequente,Técnico,Educação Profissional,Cruz,4928,11202,2018-11-26,2018-06-04,2018-12-07 10:27:00,2017-01-07,2018-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2017,3,20181,2019/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-07,1480,1480,0,4,23,2
602,Formados,Acaraú,Dentro do prazo,20182,Fic,Básico,Regular,Acaraú,7274,111021,2019-05-22,2018-11-26,2019-05-09 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2018,1,20182,2019/1,Não possui,F,Regular,E,Não Retida,2019-05-09,160,160,0,2,21,1
604,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Branca,45 a 49 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-12-04,1240,1240,0,4,48,2
606,Formados,Acaraú,Dentro do prazo,20152,Fic,Básico,Regular,Acaraú,7274,111021,2016-07-11,2016-02-03,2016-05-27 00:00:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Preta,25 a 29 anos,Seleção Extensão,Fic,2015,1,20152,2016/1,Ampla Concorrência,M,Regular,E,Não Retida,2016-05-27,160,160,0,2,26,1
609,Retidos,Acaraú,Fora do prazo,20172,Subsequente,Técnico,Educação Profissional,Bela Cruz,4928,11202,2020-04-27,2019-10-31,2018-11-19 00:00:00,2017-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Preta,25 a 29 anos,Seleção Técnico,Subsequente,2017,5,20192,2019/1,Ampla Concorrência,F,Educação Profissional,E,Retida,2018-11-19,1480,1480,0,4,27,5
613,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2019-05-22,2018-11-26,2018-12-04 13:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-12-04,1240,1240,0,4,24,1
614,Evadidos,Acaraú,Fora do prazo,20171,Fic,Básico,Regular,Acaraú,7274,111021,2018-11-26,2018-06-12,2018-06-19 16:30:00,2017-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2017,3,20181,2017/2,Não possui,F,Regular,E,Retida,2018-06-19,160,160,0,2,23,3
615,Evadidos,Acaraú,Fora do prazo,20152,Licenciatura,Graduação,Regular,Bela Cruz,7334,11401,2016-06-22,2016-01-25,2019-12-04 12:29:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2015,1,20152,2019/1,"L2 Esc Publica, Renda<1.5sm, Raca",F,Regular,E,Não Retida,2019-12-04,3200,3200,0,8,24,9
616,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Itarema,5929,11203,2018-11-26,2018-06-04,2018-12-27 13:40:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2018/2,Não possui,M,Educação Profissional,E,Não Retida,2018-12-27,800,800,0,2,22,2
621,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Itarema,9894,11205,2018-11-26,2018-06-04,2019-06-14 13:04:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-06-14,1320,1320,0,4,22,3
622,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,9894,11205,2019-10-31,2019-05-22,2019-05-29 10:19:00,2019-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2019,1,20191,2020/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-05-29,1320,1320,0,4,26,1
623,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Itarema,7274,111021,2016-11-23,2016-07-11,2016-07-12 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,M,Regular,E,Não Retida,2016-07-12,160,160,0,2,24,1
624,Evadidos,Acaraú,Dentro do prazo,20152,Fic,Básico,Regular,Acaraú,7275,111022,2016-07-11,2016-02-03,2016-05-20 00:00:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Extensão,Fic,2015,1,20152,2016/1,Ampla Concorrência,F,Regular,P,Não Retida,2016-05-20,160,160,0,2,26,1
627,Evadidos,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2020-04-27,2019-10-31,2019-12-04 12:24:00,2016-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Sisu,Licenciatura,2016,7,20192,2019/2,Ampla Concorrência,M,Regular,E,Não Retida,2019-12-04,2960,2960,0,8,25,8
629,Evadidos,Acaraú,Dentro do prazo,20151,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2017-05-15,2016-11-16,2017-02-15 18:44:00,2015-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,35 a 39 anos,Sisu,Licenciatura,2015,3,20162,2018/2,"L6 Esc Publica, Indep. Renda, Raca",M,Regular,E,Não Retida,2017-02-15,2960,2960,0,8,38,4
630,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2019-10-31,2019-05-22,2019-06-14 13:04:00,2018-01-07,2019-01-01,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Seleção Técnico,Subsequente,2018,3,20191,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-06-14,1240,1240,0,4,24,2
633,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2018-11-26,2018-06-04,2018-12-27 13:40:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-27,1240,1240,0,4,21,2
634,Formados,Acaraú,Dentro do prazo,20171,Fic,Básico,Regular,Acaraú,7276,111023,2017-11-16,2017-05-22,2018-05-16 00:00:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2017,1,20171,2017/2,Não possui,M,Regular,E,Não Retida,2018-05-16,160,160,0,2,21,2
636,Formados,Acaraú,Fora do prazo,20172,Subsequente,Técnico,Educação Profissional,Itarema,7083,11204,2018-06-04,2017-11-16,2019-05-08 00:00:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20172,2018/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-05-08,800,800,0,2,27,3
637,Evadidos,Acaraú,Dentro do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2018-11-26,2018-06-04,2018-12-07 10:27:00,2017-01-07,2018-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,30 a 34 anos,Seleção Técnico,Subsequente,2017,3,20181,2019/1,Ampla Concorrência,M,Educação Profissional,P,Não Retida,2018-12-07,1080,1080,0,4,31,2
638,Evadidos,Acaraú,Fora do prazo,20171,Fic,Básico,Regular,Acaraú,7274,111021,2018-06-12,2017-11-16,2018-06-19 16:30:00,2017-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Seleção Extensão,Fic,2017,1,20172,2017/2,Não possui,F,Regular,E,Não Retida,2018-06-19,160,160,0,2,34,3
640,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2017-05-15,2016-11-16,2017-05-12 15:29:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2016/2,"L6 Esc Publica, Indep. Renda, Raca",M,Educação Profissional,E,Não Retida,2017-05-12,800,800,0,2,23,2
643,Formados,Acaraú,Fora do prazo,20162,Fic,Básico,Regular,Cruz,7274,111021,2017-11-16,2017-05-22,2017-10-25 00:00:00,2016-01-07,2017-01-01,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Extensão,Fic,2016,3,20171,2017/1,Não possui,F,Regular,E,Retida,2017-10-25,160,160,0,2,28,2
644,Retidos,Acaraú,Fora do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2019-05-22,2018-11-26,2018-12-13 19:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-12-13,1480,1480,0,4,23,4
646,Retidos,Acaraú,Fora do prazo,20152,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2017-05-15,2016-11-16,2018-11-19 00:00:00,2015-01-07,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2015,3,20162,2019/1,Ampla Concorrência,F,Regular,E,Não Retida,2018-11-19,2800,2800,0,8,23,9
648,Evadidos,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Fortaleza,4017,11400,2019-05-22,2018-11-26,2019-02-05 13:00:00,2018-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Preta,25 a 29 anos,Sisu,Licenciatura,2018,1,20182,2021/2,Ampla Concorrência,F,Regular,E,Não Retida,2019-02-05,2960,2960,0,8,26,2
652,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Itarema,4928,11202,2018-06-04,2017-11-16,2017-12-29 10:07:00,2017-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Preta,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20172,2018/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2017-12-29,1480,1480,0,4,25,2
658,Retidos,Acaraú,Fora do prazo,20182,Subsequente,Técnico,Educação Profissional,Itarema,9884,11205,2019-05-22,2018-11-26,2020-02-19 15:05:00,2018-01-07,2018-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2020-02-19,1240,1240,0,4,19,4
662,Formados,Acaraú,Fora do prazo,20182,Fic,Básico,Regular,Acaraú,7274,111021,2019-05-22,2018-11-26,2019-10-18 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não quis declarar cor/raça,30 a 34 anos,Seleção Extensão,Fic,2018,1,20182,2019/1,Não possui,F,Regular,E,Não Retida,2019-10-18,160,160,0,2,31,2
664,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Itarema,6427,11201,2016-11-16,2016-06-22,2019-12-04 12:24:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20161,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-12-04,1080,1080,0,4,24,8
667,Evadidos,Acaraú,Dentro do prazo,20151,Licenciatura,Graduação,Regular,Acaraú,4496,11401,2016-11-16,2016-06-22,2016-11-09 15:48:00,2015-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2015,3,20161,2018/2,"L5 Esc Publica, Indep. Renda",F,Regular,E,Não Retida,2016-11-09,2940,2860,80,8,23,3
668,Evadidos,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2018-11-26,2018-06-04,2018-06-11 19:21:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20181,2021/2,Ampla Concorrência,M,Regular,E,Não Retida,2018-06-11,2960,2960,0,8,22,1
669,Evadidos,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2020-04-27,2019-10-31,2019-11-07 17:24:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,55 a 59 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,"L5 Esc Publica, Indep. Renda",F,Educação Profissional,E,Não Retida,2019-11-07,1240,1240,0,4,57,1
670,Evadidos,Acaraú,Dentro do prazo,20151,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2016-01-25,2015-05-12,2015-12-29 08:27:00,2015-01-01,2015-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2015,1,20151,2016/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Educação Profissional,E,Não Retida,2015-12-29,1480,1480,0,4,25,1
674,Formados,Acaraú,Dentro do prazo,20152,Fic,Básico,Regular,Acaraú,7276,111023,2016-07-11,2016-02-03,2016-05-27 00:00:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Extensão,Fic,2015,1,20152,2016/1,Ampla Concorrência,F,Regular,E,Não Retida,2016-05-27,160,160,0,2,24,1
