indice,Fluxo Escolar - Label,Campus (Nome),Matrícula retida?,Ingressantes em (Período Letivo),Modalidade do Curso,Nível de Ensino,Tipo de Modalidade (grupo),Cidade Aluno,Cód. da Matriz,Cód. do Curso,Data Final Período,Data Início Período,Data Última Alteração Matrícula,Dt Ref Início Matrícula,Dt Ref Início Período Letivo,Estado Aluno,Estrutura Etária,Etnia,Faixa Etária,Forma de Ingresso,Forma de Oferta (grupo),Ingressantes em  (Ano Letivo),Num Seq deste Período Letivo,Periodo Letivo (Num),Previsão de Término (Letivo),Reserva vaga,Sexo,Tipo de Modalidade,Tipo_Escola_Origem,É matrícula retida neste período letivo?,Última Alteração de Situação,CH,CH. Disc. Obrigatórias,CH. Disc. Optativas,Duracao curso,Idade (Hoje),Periodos Cursados
248,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2019-05-22,2018-11-26,2018-12-27 13:40:00,2018-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Subsequente,2018,1,20182,2018/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-12-27,800,800,0,2,21,2
249,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7275,111022,2016-11-23,2016-07-11,2016-07-12 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,30 a 34 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,F,Regular,E,Não Retida,2016-07-12,160,160,0,2,32,1
258,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2017-11-16,2017-05-15,2017-12-29 10:07:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20171,2018/2,"L1 Esc Publica, Renda<1.5sm",M,Educação Profissional,E,Não Retida,2017-12-29,1240,1240,0,4,26,2
259,Evadidos,Acaraú,Dentro do prazo,20152,Fic,Básico,Regular,Acaraú,7275,111022,2016-07-11,2016-02-03,2016-05-20 00:00:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2015,1,20152,2016/1,Ampla Concorrência,F,Regular,E,Não Retida,2016-05-20,160,160,0,2,22,1
260,Evadidos,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2020-04-27,2019-10-31,2019-11-07 17:24:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-11-07,1080,1080,0,4,20,1
263,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2017-05-15,2016-11-16,2017-05-12 15:12:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,"L2 Esc Publica, Renda<1.5sm, Raca",M,Educação Profissional,E,Não Retida,2017-05-12,1240,1240,0,4,22,2
268,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,9894,11205,2018-11-26,2018-06-04,2018-12-27 13:40:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-27,1320,1320,0,4,33,2
277,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2019-10-31,2019-05-22,2019-05-29 10:19:00,2019-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Seleção Técnico,Subsequente,2019,1,20191,2019/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-05-29,800,800,0,2,31,1
286,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7275,111022,2016-11-23,2016-07-11,2016-07-13 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,M,Regular,E,Não Retida,2016-07-13,160,160,0,2,23,1
291,Evadidos,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2019-05-22,2018-11-26,2019-12-04 12:24:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não quis declarar cor/raça,20 a 24 anos,Sisu,Licenciatura,2018,1,20182,2022/1,Ampla Concorrência,M,Regular,E,Não Retida,2019-12-04,2960,2960,0,8,21,3
299,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-06-04,2017-11-16,2017-12-29 11:07:00,2016-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2016,3,20172,2016/2,Ampla Concorrência,M,Educação Profissional,E,Retida,2017-12-29,800,800,0,2,22,4
300,Evadidos,Acaraú,Fora do prazo,20171,Fic,Básico,Regular,Acaraú,7275,111022,2017-11-16,2017-05-22,2019-02-27 19:51:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Seleção Extensão,Fic,2017,1,20171,2017/2,Não possui,M,Regular,E,Não Retida,2019-02-27,160,160,0,2,30,3
302,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2019-05-22,2018-11-26,2019-12-04 12:24:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-12-04,1240,1240,0,4,27,3
306,Evadidos,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2017-11-16,2017-05-15,2018-01-24 19:15:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2017,1,20171,2020/2,Ampla Concorrência,M,Regular,E,Não Retida,2018-01-24,2960,2960,0,8,28,2
316,Evadidos,Acaraú,Dentro do prazo,20152,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2015-05-12,2016-01-25,2016-06-06 18:24:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2015,1,20152,2019/1,"L2 Esc Publica, Renda<1.5sm, Raca",F,Regular,E,Não Retida,2016-06-06,2960,2960,0,8,23,1
329,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2018-06-04,2017-11-16,2017-12-29 10:07:00,2017-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20172,2018/2,"L1 Esc Publica, Renda<1.5sm",M,Educação Profissional,E,Não Retida,2017-12-29,1240,1240,0,4,24,2
337,Evadidos,Acaraú,Dentro do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2018-06-04,2017-11-16,2018-12-07 10:27:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20172,2019/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-07,1240,1240,0,4,27,2
340,Evadidos,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2020-04-27,2019-10-31,2019-11-28 15:40:00,2017-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,30 a 34 anos,Transferência Externa,Licenciatura,2017,5,20192,2021/1,Não possui,M,Regular,E,Não Retida,2019-11-28,2960,2960,0,8,33,5
342,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2017-05-15,2016-11-16,2017-05-12 15:27:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2016/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-05-12,800,800,0,2,21,2
345,Evadidos,Acaraú,Fora do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2019-05-22,2018-11-26,2019-12-04 12:24:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2019/1,"L6 Esc Publica, Indep. Renda, Raca",M,Educação Profissional,E,Não Retida,2019-12-04,800,800,0,2,22,3
350,Evadidos,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2020-04-27,2019-10-31,2019-11-07 17:24:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-11-07,800,800,0,2,34,1
353,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-06-04,2017-11-16,2017-12-29 11:07:00,2017-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20172,2017/2,Ampla Concorrência,F,Educação Profissional,M,Não Retida,2017-12-29,800,800,0,2,21,2
359,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Itarema,6427,11201,2017-11-16,2017-05-15,2017-06-22 15:24:00,2016-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,3,20171,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-06-22,1080,1080,0,4,23,3
360,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2018-11-26,2018-06-04,2018-12-07 10:27:00,2016-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Seleção Técnico,Subsequente,2016,5,20181,2017/2,Ampla Concorrência,M,Educação Profissional,E,Retida,2018-12-07,1480,1480,0,4,32,5
361,Evadidos,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2019-10-31,2019-05-22,2019-12-04 12:24:00,2019-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20191,2022/2,"L10 Esc Publica, Renda<1.5sm, Raca, Def",F,Regular,E,Não Retida,2019-12-04,2800,2800,0,8,20,2
365,Evadidos,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Marco,7334,11401,2018-06-04,2017-11-16,2018-12-07 11:05:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,1,20172,2021/1,"L2 Esc Publica, Renda<1.5sm, Raca",M,Regular,E,Não Retida,2018-12-07,3200,3200,0,8,23,2
369,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-06-14,1240,1240,0,4,19,2
370,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-12-04,800,800,0,2,20,2
376,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2017-05-15,2016-11-16,2017-05-12 15:32:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2017-05-12,1080,1080,0,4,24,2
381,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2017-05-15,2016-11-16,2016-12-01 18:28:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,"L6 Esc Publica, Indep. Renda, Raca",M,Educação Profissional,E,Não Retida,2016-12-01,1480,1480,0,4,22,2
384,Evadidos,Acaraú,Dentro do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2018-06-04,2017-11-16,2018-12-07 10:27:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20172,2019/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-07,1080,1080,0,4,23,2
387,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2017-05-15,2016-11-16,2017-05-12 15:24:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-05-12,1480,1480,0,4,23,2
388,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Itarema,5158,11200,2020-04-27,2019-10-31,2019-12-04 12:29:00,2016-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,7,20192,2017/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Educação Profissional,E,Retida,2019-12-04,1240,1240,0,4,24,8
389,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2017-05-15,2016-11-16,2016-11-21 16:06:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2016-11-21,1080,1080,0,4,24,2
390,Evadidos,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Itarema,4017,11400,2019-05-22,2018-11-26,2019-10-24 21:24:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2018,1,20182,2022/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-10-24,2960,2960,0,8,26,3
393,Evadidos,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Itarema,12166,11401,2019-05-22,2018-11-26,2018-11-16 13:26:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20182,2022/1,"L2 Esc Publica, Renda<1.5sm, Raca",M,Regular,E,Não Retida,2018-11-16,2800,2800,0,8,22,1
404,Evadidos,Acaraú,Dentro do prazo,20152,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2015-05-12,2016-01-25,2016-06-06 18:24:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Parda,40 a 44 anos,Sisu,Licenciatura,2015,1,20152,2019/1,Ampla Concorrência,M,Regular,M,Não Retida,2016-06-06,2960,2960,0,8,43,1
412,Evadidos,Acaraú,Dentro do prazo,20162,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2017-05-15,2016-11-16,2016-12-07 15:06:00,2016-01-07,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,1,20162,2020/1,Não possui,F,Regular,E,Não Retida,2016-12-07,2960,2960,0,8,22,1
422,Evadidos,Acaraú,Dentro do prazo,20151,Licenciatura,Graduação,Regular,Jijoca de Jericoacoara,4017,11400,2016-01-25,2015-05-12,2015-09-11 09:20:00,2015-01-01,2015-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Sisu,Licenciatura,2015,1,20151,2018/2,Ampla Concorrência,F,Regular,E,Não Retida,2015-09-11,2960,2960,0,8,24,1
423,Evadidos,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Jijoca de Jericoacoara,4017,11400,2020-04-27,2019-10-31,2019-11-07 17:24:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-11-07,2960,2960,0,8,20,1
425,Evadidos,Acaraú,Dentro do prazo,20152,Fic,Básico,Regular,Acaraú,7276,111023,2016-07-11,2016-02-03,2016-06-06 18:24:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Extensão,Fic,2015,1,20152,2016/1,Ampla Concorrência,F,Regular,E,Não Retida,2016-06-06,160,160,0,2,23,1
431,Evadidos,Acaraú,Dentro do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2018-06-04,2017-11-16,2018-12-07 10:27:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Preta,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20172,2019/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-12-07,1240,1240,0,4,28,2
436,Evadidos,Acaraú,Dentro do prazo,20151,Licenciatura,Graduação,Regular,Itarema,4496,11401,2016-06-22,2016-01-25,2016-02-26 11:13:00,2015-01-01,2015-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Sisu,Licenciatura,2015,1,20152,2018/2,Ampla Concorrência,F,Regular,E,Não Retida,2016-02-26,2940,2860,80,8,24,2
438,Evadidos,Acaraú,Fora do prazo,20182,Subsequente,Técnico,Educação Profissional,Itarema,7083,11204,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Seleção Técnico,Subsequente,2018,1,20182,2019/1,"L1 Esc Publica, Renda<1.5sm",F,Educação Profissional,E,Não Retida,2019-06-14,800,800,0,2,31,2
440,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-06-14,1240,1240,0,4,20,2
448,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Itarema,9884,11205,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-06-14,1240,1240,0,4,20,2
450,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Bela Cruz,4928,11202,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-06-14,1480,1480,0,4,21,2
452,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2016-11-16,2016-06-22,2017-06-22 15:24:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20161,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2017-06-22,1240,1240,0,4,22,3
453,Evadidos,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2016-11-16,2016-06-22,2016-07-08 13:17:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,1,20161,2019/2,Ampla Concorrência,M,Regular,E,Não Retida,2016-07-08,2960,2960,0,8,22,1
456,Evadidos,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Marco,7334,11401,2019-05-22,2018-11-26,2018-12-20 16:59:00,2016-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Transferência Externa,Licenciatura,2016,5,20182,2019/2,Não possui,F,Regular,E,Não Retida,2018-12-20,3200,3200,0,8,24,6
458,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,9894,11205,2019-05-22,2018-11-26,2018-12-27 13:40:00,2018-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2019/2,Ampla Concorrência,F,Educação Profissional,F,Não Retida,2018-12-27,1320,1320,0,4,24,2
461,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Itarema,4928,11202,2018-11-26,2018-06-04,2018-12-27 13:40:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-27,1480,1480,0,4,25,2
475,Evadidos,Acaraú,Dentro do prazo,20181,Fic,Básico,Regular,Jijoca de Jericoacoara,7274,111021,2018-11-26,2018-06-12,2019-02-27 21:15:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Extensão,Fic,2018,1,20181,2018/2,Não possui,F,Regular,E,Não Retida,2019-02-27,160,160,0,2,24,2
477,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2019/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Educação Profissional,E,Não Retida,2019-12-04,800,800,0,2,20,2
479,Evadidos,Acaraú,Dentro do prazo,20152,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2016-06-22,2016-01-25,2016-03-22 17:23:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2015,1,20152,2017/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2016-03-22,1080,1080,0,4,25,1
480,Evadidos,Acaraú,Dentro do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2018-06-04,2017-11-16,2018-12-07 10:27:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20172,2019/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-07,1080,1080,0,4,21,2
481,Evadidos,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Marco,4017,11400,2017-05-15,2016-11-16,2016-11-09 15:39:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Sisu,Licenciatura,2016,1,20162,2019/2,Ampla Concorrência,M,Regular,E,Não Retida,2016-11-09,2960,2960,0,8,32,2
487,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,9894,11205,2018-11-26,2018-06-04,2018-06-12 13:28:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,"L2 Esc Publica, Renda<1.5sm, Raca",M,Educação Profissional,E,Não Retida,2018-06-12,1320,1320,0,4,23,1
488,Evadidos,Acaraú,Fora do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-11-26,2018-06-04,2019-06-14 13:04:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2018/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-06-14,800,800,0,2,20,3
497,Evadidos,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Bela Cruz,7334,11401,2017-11-16,2017-05-15,2017-05-25 14:08:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,1,20171,2020/2,"L6 Esc Publica, Indep. Renda, Raca",M,Regular,E,Não Retida,2017-05-25,3200,3200,0,8,20,1
499,Evadidos,Acaraú,Dentro do prazo,20152,Fic,Básico,Regular,Acaraú,7276,111023,2016-07-11,2016-02-03,2016-06-06 18:24:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Extensão,Fic,2015,1,20152,2016/1,Ampla Concorrência,F,Regular,E,Não Retida,2016-06-06,160,160,0,2,28,1
500,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2019-10-31,2019-05-22,2019-06-14 13:03:00,2016-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,7,20191,2017/2,"L2 Esc Publica, Renda<1.5sm, Raca",M,Educação Profissional,M,Retida,2019-06-14,1240,1240,0,4,24,7
