indice,Fluxo Escolar - Label,Campus (Nome),Matrícula retida?,Ingressantes em (Período Letivo),Modalidade do Curso,Nível de Ensino,Tipo de Modalidade (grupo),Cidade Aluno,Cód. da Matriz,Cód. do Curso,Data Final Período,Data Início Período,Data Última Alteração Matrícula,Dt Ref Início Matrícula,Dt Ref Início Período Letivo,Estado Aluno,Estrutura Etária,Etnia,Faixa Etária,Forma de Ingresso,Forma de Oferta (grupo),Ingressantes em  (Ano Letivo),Num Seq deste Período Letivo,Periodo Letivo (Num),Previsão de Término (Letivo),Reserva vaga,Sexo,Tipo de Modalidade,Tipo_Escola_Origem,É matrícula retida neste período letivo?,Última Alteração de Situação,CH,CH. Disc. Obrigatórias,CH. Disc. Optativas,Duracao curso,Idade (Hoje),Periodos Cursados
328,Em Curso,Acaraú,Dentro do prazo,20162,Licenciatura,Graduação,Regular,Itarema,7334,11401,2020-04-27,2019-10-31,2018-11-19 00:00:00,2016-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,7,20192,2020/1,Ampla Concorrência,F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,22,7
330,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2020-04-27,2019-10-31,2019-04-29 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-04-29,1240,1240,0,4,20,2
331,Em Curso,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Itarema,4017,11400,2020-04-27,2019-10-31,2018-11-19 00:00:00,2016-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,7,20192,2019/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Regular,E,Não Retida,2018-11-19,2960,2960,0,8,21,8
336,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2020-04-27,2019-10-31,2019-09-20 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,"L2 Esc Publica, Renda<1.5sm, Raca",F,Educação Profissional,E,Não Retida,2019-09-20,1240,1240,0,4,22,1
341,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Fortaleza,4017,11400,2020-04-27,2019-10-31,2019-09-04 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,M,Regular,F,Não Retida,2019-09-04,2960,2960,0,8,30,1
347,Em Curso,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2018-11-26,2018-06-04,2018-11-19 00:00:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20181,2021/2,"L5 Esc Publica, Indep. Renda",F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,20,4
348,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Itarema,7334,11401,2020-04-27,2019-10-31,2020-02-19 14:59:00,2019-01-01,2019-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Sisu,Licenciatura,2019,1,20192,2022/2,Ampla Concorrência,F,Regular,E,Não Retida,2020-02-19,2800,2800,0,8,19,3
349,Em Curso,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2018-06-04,2017-11-16,2018-11-19 00:00:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2017,1,20172,2021/1,"L6 Esc Publica, Indep. Renda, Raca",M,Regular,E,Não Retida,2018-11-19,2960,2960,0,8,26,5
357,Em Curso,Acaraú,Dentro do prazo,20192,Fic,Básico,Regular,Marco,7274,111021,2020-04-08,2019-11-04,2019-10-16 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2019,1,20192,2020/1,Não possui,F,Regular,E,Não Retida,2019-10-16,160,160,0,2,22,1
358,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2020-04-27,2019-10-31,2019-09-27 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-09-27,2960,2960,0,8,20,1
366,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Itarema,4017,11400,2020-04-27,2019-10-31,2019-10-14 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,"L2 Esc Publica, Renda<1.5sm, Raca",M,Regular,E,Não Retida,2019-10-14,2960,2960,0,8,24,1
367,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Itarema,6427,11201,2020-04-27,2019-10-31,2019-10-25 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Preta,25 a 29 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-10-25,1080,1080,0,4,29,1
368,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Itarema,4017,11400,2020-04-27,2019-10-31,2018-11-23 00:00:00,2018-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2018,3,20192,2022/1,Ampla Concorrência,F,Regular,E,Não Retida,2018-11-23,2960,2960,0,8,25,3
371,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Itarema,9894,11205,2020-04-27,2019-10-31,2019-05-02 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-05-02,1320,1320,0,4,29,2
375,Em Curso,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2019-05-22,2018-11-26,2018-10-26 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não quis declarar cor/raça,35 a 39 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,"L1 Esc Publica, Renda<1.5sm",F,Educação Profissional,E,Não Retida,2018-10-26,1240,1240,0,4,36,3
382,Em Curso,Acaraú,Dentro do prazo,20192,Fic,Básico,Regular,Acaraú,7275,111022,2020-04-08,2019-11-04,2019-11-11 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Extensão,Fic,2019,1,20192,2020/1,Não possui,F,Regular,E,Não Retida,2019-11-11,160,160,0,2,22,1
385,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,9894,11205,2020-04-27,2019-10-31,2019-05-03 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-05-03,1320,1320,0,4,20,2
394,Em Curso,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2018-11-26,2018-06-04,2018-11-19 00:00:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2018,1,20181,2021/2,Ampla Concorrência,M,Regular,E,Não Retida,2018-11-19,2960,2960,0,8,21,4
398,Em Curso,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Bela Cruz,7334,11401,2018-11-26,2018-06-04,2018-11-19 00:00:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20181,2021/2,Ampla Concorrência,F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,22,4
400,Em Curso,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Itarema,4017,11400,2020-04-27,2019-10-31,2019-10-07 00:00:00,2017-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Sisu,Licenciatura,2017,5,20192,2021/1,Ampla Concorrência,M,Regular,E,Não Retida,2019-10-07,2960,2960,0,8,23,5
403,Em Curso,Acaraú,Dentro do prazo,20192,Fic,Básico,Regular,Acaraú,7276,111023,2020-04-08,2019-11-04,2019-10-16 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2019,1,20192,2020/1,Não possui,F,Regular,E,Não Retida,2019-10-16,160,160,0,2,24,1
406,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Itarema,4017,11400,2020-04-27,2019-10-31,2019-09-27 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,F,Regular,M,Não Retida,2019-09-27,2960,2960,0,8,20,1
416,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Acaraú,12166,11401,2019-05-22,2018-11-26,2018-10-19 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2018,1,20182,2022/1,"L6 Esc Publica, Indep. Renda, Raca",F,Regular,E,Não Retida,2018-10-19,3440,3200,240,8,25,3
417,Em Curso,Acaraú,Dentro do prazo,20192,Fic,Básico,Regular,Jijoca de Jericoacoara,7275,111022,2020-04-08,2019-11-04,2019-11-11 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Extensão,Fic,2019,1,20192,2020/1,Não possui,F,Regular,E,Não Retida,2019-11-11,160,160,0,2,22,1
418,Em Curso,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Cruz,7334,11401,2018-11-26,2018-06-04,2019-03-11 00:00:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2018,1,20181,2021/2,"L14 Esc Publica, Indep. Renda, Raca, Def",M,Regular,E,Não Retida,2019-03-11,3200,3200,0,8,29,3
426,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Itarema,12166,11401,2020-04-27,2019-10-31,2019-08-28 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,"L1 Esc Publica, Renda<1.5sm",M,Regular,E,Não Retida,2019-08-28,2800,2800,0,8,20,1
428,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2020-04-27,2019-10-31,2019-09-24 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-09-24,1240,1240,0,4,24,1
432,Em Curso,Acaraú,Dentro do prazo,20192,Fic,Básico,Regular,Acaraú,7274,111021,2020-04-08,2019-11-04,2019-10-16 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Extensão,Fic,2019,1,20192,2020/1,Não possui,M,Regular,E,Não Retida,2019-10-16,160,160,0,2,25,1
441,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Itarema,4017,11400,2019-05-22,2018-11-26,2019-04-15 15:28:00,2018-01-07,2018-01-07,CE,Idoso (> 60 anos),Branca,70 a 74 anos,Sisu,Licenciatura,2018,1,20182,2022/1,Ampla Concorrência,M,Regular,E,Não Retida,2019-04-15,2960,2960,0,8,72,4
443,Em Curso,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2020-04-27,2019-10-31,2018-11-19 00:00:00,2016-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,7,20192,2019/2,"L6 Esc Publica, Indep. Renda, Raca",F,Regular,E,Não Retida,2018-11-19,2800,2800,0,8,22,8
445,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Marco,12166,11401,2019-05-22,2018-11-26,2018-10-18 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20182,2022/1,"L6 Esc Publica, Indep. Renda, Raca",F,Regular,E,Não Retida,2018-10-18,3440,3200,240,8,22,3
447,Em Curso,Acaraú,Dentro do prazo,20192,Fic,Básico,Regular,Acaraú,7274,111021,2020-04-08,2019-11-04,2019-10-16 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Não quis declarar cor/raça,30 a 34 anos,Seleção Extensão,Fic,2019,1,20192,2020/1,Não possui,F,Regular,P,Não Retida,2019-10-16,160,160,0,2,33,1
455,Em Curso,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2020-04-27,2019-10-31,2018-10-25 00:00:00,2018-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,50 a 54 anos,Seleção Técnico,Subsequente,2018,3,20192,2020/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-10-25,1080,1080,0,4,50,3
457,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Itarema,12166,11401,2019-05-22,2018-11-26,2018-10-18 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Sisu,Licenciatura,2018,1,20182,2022/1,"L5 Esc Publica, Indep. Renda",F,Regular,E,Não Retida,2018-10-18,3440,3200,240,8,21,3
460,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2020-04-27,2019-10-31,2019-09-23 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-09-23,1480,1480,0,4,24,1
467,Em Curso,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2018-06-04,2017-11-16,2018-11-19 00:00:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,1,20172,2021/1,Ampla Concorrência,F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,22,5
471,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2020-04-27,2019-10-31,2019-10-29 00:00:00,2017-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Não quis declarar cor/raça,20 a 24 anos,Sisu,Licenciatura,2017,5,20192,2020/2,Ampla Concorrência,M,Regular,E,Não Retida,2019-10-29,3200,3200,0,8,21,6
482,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Cruz,12166,11401,2019-05-22,2018-11-26,2018-10-18 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2018,1,20182,2022/1,Ampla Concorrência,F,Regular,E,Não Retida,2018-10-18,3440,3200,240,8,20,3
484,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Camocim,12166,11401,2020-04-27,2019-10-31,2019-08-29 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-08-29,2800,2800,0,8,21,1
485,Em Curso,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2018-11-26,2018-06-04,2018-11-19 00:00:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20181,2021/2,Ampla Concorrência,M,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,20,4
486,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Bela Cruz,4928,11202,2020-04-27,2019-10-31,2019-09-27 00:00:00,2019-01-07,2019-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-09-27,1480,1480,0,4,19,1
489,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Itarema,12166,11401,2020-04-27,2019-10-31,2019-08-30 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-08-30,2800,2800,0,8,20,1
490,Em Curso,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Fortaleza,4928,11202,2020-04-27,2019-10-31,2018-11-19 00:00:00,2018-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Seleção Técnico,Subsequente,2018,3,20192,2019/2,Ampla Concorrência,M,Educação Profissional,F,Não Retida,2018-11-19,1480,1480,0,4,30,4
492,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Itarema,7334,11401,2020-04-27,2019-10-31,2019-05-06 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2022/2,"L1 Esc Publica, Renda<1.5sm",F,Regular,E,Não Retida,2019-05-06,2800,2800,0,8,21,2
512,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2020-04-27,2019-10-31,2019-09-27 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,"L1 Esc Publica, Renda<1.5sm",F,Educação Profissional,E,Não Retida,2019-09-27,800,800,0,2,20,1
515,Em Curso,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2018-06-04,2017-11-16,2018-11-19 00:00:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,35 a 39 anos,Sisu,Licenciatura,2017,1,20172,2021/1,Ampla Concorrência,M,Regular,E,Não Retida,2018-11-19,2960,2960,0,8,35,5
518,Em Curso,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2018-11-26,2018-06-04,2018-11-19 00:00:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20181,2021/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,20,4
522,Em Curso,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Itarema,5158,11200,2018-11-26,2018-06-04,2018-11-19 00:00:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-11-19,1240,1240,0,4,20,4
523,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Cruz,12166,11401,2020-04-27,2019-10-31,2018-10-18 00:00:00,2018-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,3,20192,2022/1,Ampla Concorrência,F,Regular,E,Não Retida,2018-10-18,3440,3200,240,8,21,3
524,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Itarema,4017,11400,2019-05-22,2018-11-26,2018-11-21 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não quis declarar cor/raça,25 a 29 anos,Sisu,Licenciatura,2018,1,20182,2022/1,Ampla Concorrência,M,Regular,E,Não Retida,2018-11-21,2960,2960,0,8,28,3
529,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2017-11-16,2017-05-15,2018-11-19 00:00:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2017,1,20171,2020/2,Ampla Concorrência,F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,22,6
535,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Itarema,4017,11400,2020-04-27,2019-10-31,2019-09-03 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-09-03,2960,2960,0,8,20,1
537,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Acaraú,12166,11401,2020-04-27,2019-10-31,2019-08-28 00:00:00,2019-01-07,2019-01-07,CE,Jovem (<= 19 anos),Branca,15 a 19 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,M,Regular,E,Não Retida,2019-08-28,2800,2800,0,8,19,1
540,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Itarema,5158,11200,2019-10-31,2019-05-22,2019-04-24 00:00:00,2019-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20191,2020/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-04-24,1240,1240,0,4,21,2
545,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Marco,7334,11401,2017-11-16,2017-05-15,2019-07-11 18:21:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,1,20171,2020/2,Ampla Concorrência,F,Regular,E,Não Retida,2019-07-11,3200,3200,0,8,21,7
557,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2020-04-27,2019-10-31,2019-05-03 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-05-03,800,800,0,2,24,2
572,Em Curso,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2018-11-26,2018-06-04,2018-11-19 00:00:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20181,2021/2,Ampla Concorrência,F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,20,4
578,Em Curso,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2020-04-27,2019-10-31,2018-11-19 00:00:00,2016-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Sisu,Licenciatura,2016,7,20192,2019/2,Ampla Concorrência,F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,34,8
582,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Paraipaba,4017,11400,2019-05-22,2018-11-26,2018-11-29 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2018,1,20182,2022/1,"L6 Esc Publica, Indep. Renda, Raca",M,Regular,E,Não Retida,2018-11-29,2960,2960,0,8,25,3
597,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Itarema,5929,11203,2020-04-27,2019-10-31,2019-09-19 00:00:00,2019-01-07,2019-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-09-19,800,800,0,2,19,1
600,Em Curso,Acaraú,Dentro do prazo,20192,Fic,Básico,Regular,Acaraú,7275,111022,2020-04-08,2019-11-04,2019-11-11 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Não quis declarar cor/raça,30 a 34 anos,Seleção Extensão,Fic,2019,1,20192,2020/1,Não possui,F,Regular,E,Não Retida,2019-11-11,160,160,0,2,30,1
608,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2017-11-16,2017-05-15,2018-11-20 00:00:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Sisu,Licenciatura,2017,1,20171,2020/2,Ampla Concorrência,M,Regular,E,Não Retida,2018-11-20,2960,2960,0,8,22,6
610,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2020-04-27,2019-10-31,2019-05-03 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,35 a 39 anos,Seleção Técnico,Subsequente,2019,1,20192,2019/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-05-03,800,800,0,2,36,2
611,Em Curso,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Cruz,5158,11200,2020-04-27,2019-10-31,2018-11-30 00:00:00,2018-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,40 a 44 anos,Seleção Técnico,Subsequente,2018,3,20192,2020/1,Ampla Concorrência,M,Educação Profissional,P,Não Retida,2018-11-30,1240,1240,0,4,40,3
618,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Bela Cruz,6427,11201,2020-04-27,2019-10-31,2019-09-16 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,"L6 Esc Publica, Indep. Renda, Raca",F,Educação Profissional,E,Não Retida,2019-09-16,1080,1080,0,4,20,1
628,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2020-04-27,2019-10-31,2019-09-24 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-09-24,1240,1240,0,4,25,1
632,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2020-04-27,2019-10-31,2019-09-24 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-09-24,800,800,0,2,23,1
